contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,type,mid,pull_date,spread,spread_mid_ratio,S0,dividend_yield
SPY260710C00744000,2026-07-02 20:14:41+00:00,744.0,5.25,5.33,5.37,-1.4099998,-21.17117,2822.0,1028,0.12085840087890626,True,REGULAR,USD,2026-07-10,call,5.35,2026-07-04,0.04,0.007476635514,744.7800293,0.01010365437
SPY260710C00745000,2026-07-02 20:14:56+00:00,745.0,4.75,4.73,4.76,-1.3000002,-21.487606,14493.0,3737,0.11829494995117187,False,REGULAR,USD,2026-07-10,call,4.745,2026-07-04,0.03,0.006322444679,744.7800293,0.01010365437
SPY260710C00746000,2026-07-02 20:14:40+00:00,746.0,4.2,4.17,4.2,-1.29,-23.497269,5956.0,1536,0.11618925811767578,False,REGULAR,USD,2026-07-10,call,4.1850000000000005,2026-07-04,0.03,0.007168458781,744.7800293,0.01010365437
SPY260710C00747000,2026-07-02 20:14:13+00:00,747.0,3.65,3.64,3.67,-1.25,-25.510204,5164.0,3518,0.11396149719238281,False,REGULAR,USD,2026-07-10,call,3.6550000000000002,2026-07-04,0.03,0.008207934337,744.7800293,0.01010365437
SPY260710C00747500,2026-07-02 20:12:33+00:00,747.5,3.38,3.39,3.43,-1.2599998,-27.155167,2879.0,731,0.1131375308227539,False,REGULAR,USD,2026-07-10,call,3.41,2026-07-04,0.04,0.01173020528,744.7800293,0.01010365437
SPY260710C00748000,2026-07-02 20:14:11+00:00,748.0,3.16,3.15,3.18,-1.22,-27.853882,13461.0,7403,0.11182528808593749,False,REGULAR,USD,2026-07-10,call,3.165,2026-07-04,0.03,0.009478672986,744.7800293,0.01010365437
SPY260710C00749000,2026-07-02 20:14:11+00:00,749.0,2.71,2.7,2.73,-1.1599998,-29.974157,4988.0,1577,0.10981114807128906,False,REGULAR,USD,2026-07-10,call,2.715,2026-07-04,0.03,0.01104972376,744.7800293,0.01010365437
SPY260710C00750000,2026-07-02 20:14:51+00:00,750.0,2.31,2.3,2.32,-1.0700002,-31.656807,34702.0,7780,0.10779700805664064,False,REGULAR,USD,2026-07-10,call,2.3099999999999996,2026-07-04,0.02,0.008658008658,744.7800293,0.01010365437
SPY260710C00751000,2026-07-02 20:14:18+00:00,751.0,1.93,1.93,1.95,-1.0000001,-34.129696,3728.0,1304,0.10584390258789061,False,REGULAR,USD,2026-07-10,call,1.94,2026-07-04,0.02,0.01030927835,744.7800293,0.01010365437
SPY260710C00752000,2026-07-02 20:14:11+00:00,752.0,1.61,1.61,1.62,-0.87,-35.080643,3618.0,1262,0.10401286621093749,False,REGULAR,USD,2026-07-10,call,1.6150000000000002,2026-07-04,0.01,0.006191950464,744.7800293,0.01010365437
SPY260710C00752500,2026-07-02 20:14:11+00:00,752.5,1.46,1.46,1.47,-0.80999994,-35.68282,1530.0,791,0.10309734802246093,False,REGULAR,USD,2026-07-10,call,1.4649999999999999,2026-07-04,0.01,0.006825938567,744.7800293,0.01010365437
SPY260710C00753000,2026-07-02 20:14:41+00:00,753.0,1.34,1.32,1.33,-0.84000003,-38.532112,2642.0,7116,0.10218182983398436,False,REGULAR,USD,2026-07-10,call,1.3250000000000002,2026-07-04,0.01,0.007547169811,744.7800293,0.01010365437
SPY260710C00754000,2026-07-02 20:14:15+00:00,754.0,1.08,1.07,1.09,-0.7199999,-39.999996,2245.0,1377,0.10090010437011719,False,REGULAR,USD,2026-07-10,call,1.08,2026-07-04,0.02,0.01851851852,744.7800293,0.01010365437
SPY260710C00755000,2026-07-02 20:14:49+00:00,755.0,0.87,0.86,0.88,-0.70000005,-44.585987,15445.0,4782,0.09949630981445312,False,REGULAR,USD,2026-07-10,call,0.87,2026-07-04,0.02,0.02298850575,744.7800293,0.01010365437
SPY260710C00756000,2026-07-02 20:14:54+00:00,756.0,0.71,0.69,0.7,-0.59999996,-45.801525,3601.0,2371,0.0981535498046875,False,REGULAR,USD,2026-07-10,call,0.695,2026-07-04,0.01,0.01438848921,744.7800293,0.01010365437
SPY260710C00757000,2026-07-02 20:14:11+00:00,757.0,0.55,0.54,0.56,-0.53000003,-49.074074,1795.0,1153,0.09736010070800781,False,REGULAR,USD,2026-07-10,call,0.55,2026-07-04,0.02,0.03636363636,744.7800293,0.01010365437
SPY260710C00757500,2026-07-02 20:14:14+00:00,757.5,0.48,0.48,0.5,-0.49000004,-50.51547,1842.0,990,0.09705492797851564,False,REGULAR,USD,2026-07-10,call,0.49,2026-07-04,0.02,0.04081632653,744.7800293,0.01010365437
SPY260710C00758000,2026-07-02 20:14:11+00:00,758.0,0.43,0.43,0.44,-0.44,-50.574715,2858.0,1822,0.09644458251953125,False,REGULAR,USD,2026-07-10,call,0.435,2026-07-04,0.01,0.02298850575,744.7800293,0.01010365437
SPY260710C00759000,2026-07-02 20:14:34+00:00,759.0,0.34,0.33,0.34,-0.38000003,-52.77778,1621.0,1525,0.09546802978515626,False,REGULAR,USD,2026-07-10,call,0.335,2026-07-04,0.01,0.02985074627,744.7800293,0.01010365437
SPY260710C00760000,2026-07-02 20:14:45+00:00,760.0,0.27,0.26,0.27,-0.29,-51.785713,32500.0,24964,0.09522389160156251,False,REGULAR,USD,2026-07-10,call,0.265,2026-07-04,0.01,0.03773584906,744.7800293,0.01010365437
SPY260710C00761000,2026-07-02 20:14:41+00:00,761.0,0.2,0.2,0.21,-0.23,-53.488373,2159.0,2679,0.09497975341796877,False,REGULAR,USD,2026-07-10,call,0.20500000000000002,2026-07-04,0.01,0.0487804878,744.7800293,0.01010365437
SPY260710C00762000,2026-07-02 20:14:41+00:00,762.0,0.15,0.15,0.16,-0.18,-54.545456,1249.0,1963,0.09449147705078126,False,REGULAR,USD,2026-07-10,call,0.155,2026-07-04,0.01,0.06451612903,744.7800293,0.01010365437
SPY260710C00762500,2026-07-02 20:14:42+00:00,762.5,0.14,0.13,0.14,-0.16000001,-53.333336,4569.0,898,0.0942473388671875,False,REGULAR,USD,2026-07-10,call,0.135,2026-07-04,0.01,0.07407407407,744.7800293,0.01010365437
SPY260710C00763000,2026-07-02 20:14:41+00:00,763.0,0.11,0.11,0.12,-0.14,-56.0,1455.0,1215,0.0937590625,False,REGULAR,USD,2026-07-10,call,0.11499999999999999,2026-07-04,0.01,0.08695652174,744.7800293,0.01010365437
SPY260710C00764000,2026-07-02 20:14:41+00:00,764.0,0.09,0.09,0.1,-0.11,-55.0,2140.0,955,0.09497975341796877,False,REGULAR,USD,2026-07-10,call,0.095,2026-07-04,0.01,0.1052631579,744.7800293,0.01010365437
SPY260710C00765000,2026-07-02 20:14:59+00:00,765.0,0.07,0.07,0.08,-0.089999996,-56.25,2034.0,4489,0.09571216796875001,False,REGULAR,USD,2026-07-10,call,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260710C00766000,2026-07-02 20:14:59+00:00,766.0,0.06,0.06,0.07,-0.06,-50.0,1700.0,1855,0.0976652734375,False,REGULAR,USD,2026-07-10,call,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260710C00767000,2026-07-02 20:13:44+00:00,767.0,0.05,0.05,0.06,-0.040000003,-44.444447,937.0,1264,0.0991301025390625,False,REGULAR,USD,2026-07-10,call,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260710C00768000,2026-07-02 20:14:59+00:00,768.0,0.04,0.04,0.05,-0.04,-50.0,694.0,1109,0.100594931640625,False,REGULAR,USD,2026-07-10,call,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710C00769000,2026-07-02 20:14:59+00:00,769.0,0.03,0.03,0.04,-0.020000001,-40.000004,266.0,599,0.1010832080078125,False,REGULAR,USD,2026-07-10,call,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260710C00770000,2026-07-02 20:11:31+00:00,770.0,0.02,0.03,0.04,-0.02,-50.0,1831.0,4570,0.10450114257812498,False,REGULAR,USD,2026-07-10,call,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260710P00645000,2026-07-02 18:35:42+00:00,645.0,0.05,0.03,0.04,-0.009999998,-16.666664,117.0,567,0.38477177734374995,False,REGULAR,USD,2026-07-10,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260710P00650000,2026-07-02 20:05:55+00:00,650.0,0.04,0.03,0.04,-0.02,-33.333336,2203.0,2989,0.367193828125,False,REGULAR,USD,2026-07-10,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260710P00651000,2026-07-02 17:38:28+00:00,651.0,0.06,0.03,0.04,0.0,0.0,224.0,613,0.3632876171875,False,REGULAR,USD,2026-07-10,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260710P00652000,2026-07-02 17:38:33+00:00,652.0,0.06,0.03,0.04,-0.02,-25.0,875.0,508,0.35938140625,False,REGULAR,USD,2026-07-10,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260710P00653000,2026-07-02 17:43:46+00:00,653.0,0.06,0.03,0.04,-0.010000002,-14.285716,5.0,2101,0.35547519531249994,False,REGULAR,USD,2026-07-10,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260710P00654000,2026-07-02 14:43:45+00:00,654.0,0.06,0.03,0.04,-0.010000002,-14.285716,28.0,1908,0.35156898437499995,False,REGULAR,USD,2026-07-10,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260710P00655000,2026-07-02 13:53:41+00:00,655.0,0.06,0.03,0.04,-0.010000002,-14.285716,28.0,1750,0.34766277343749996,False,REGULAR,USD,2026-07-10,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260710P00656000,2026-07-02 14:56:06+00:00,656.0,0.06,0.03,0.04,-0.34,-85.0,9.0,149,0.3437565625,False,REGULAR,USD,2026-07-10,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260710P00657000,2026-07-02 19:21:29+00:00,657.0,0.07,0.03,0.04,0.0,0.0,212.0,862,0.3398503515625,False,REGULAR,USD,2026-07-10,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260710P00658000,2026-07-02 19:44:24+00:00,658.0,0.05,0.04,0.05,-0.029999997,-37.499996,2.0,952,0.344733115234375,False,REGULAR,USD,2026-07-10,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710P00659000,2026-07-02 17:47:30+00:00,659.0,0.08,0.04,0.05,-0.030000001,-27.272728,2.0,235,0.34180345703125,False,REGULAR,USD,2026-07-10,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710P00660000,2026-07-02 19:40:32+00:00,660.0,0.06,0.04,0.05,-0.02,-25.0,148.0,2323,0.33789724609375,False,REGULAR,USD,2026-07-10,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710P00661000,2026-07-02 17:31:04+00:00,661.0,0.07,0.04,0.05,-0.009999998,-12.499998,101.0,302,0.33399103515625,False,REGULAR,USD,2026-07-10,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710P00662000,2026-06-30 16:17:46+00:00,662.0,0.12,0.04,0.05,0.0,0.0,2.0,36,0.33008482421874996,False,REGULAR,USD,2026-07-10,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710P00663000,2026-06-29 18:37:29+00:00,663.0,0.16,0.04,0.05,0.0,0.0,2.0,419,0.32617861328125,False,REGULAR,USD,2026-07-10,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710P00664000,2026-07-02 18:17:07+00:00,664.0,0.06,0.04,0.05,-0.040000003,-40.000004,1.0,30,0.32227240234374993,False,REGULAR,USD,2026-07-10,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710P00665000,2026-07-02 19:52:19+00:00,665.0,0.06,0.04,0.05,-0.030000005,-33.333336,36.0,604,0.31836619140624994,False,REGULAR,USD,2026-07-10,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710P00666000,2026-07-01 14:04:22+00:00,666.0,0.06,0.04,0.05,-0.040000003,-40.000004,3.0,285,0.31445998046874996,False,REGULAR,USD,2026-07-10,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710P00667000,2026-07-02 17:30:21+00:00,667.0,0.08,0.04,0.05,-0.020000003,-20.000004,234.0,490,0.31055376953124997,False,REGULAR,USD,2026-07-10,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710P00668000,2026-07-02 17:30:42+00:00,668.0,0.08,0.04,0.05,-0.020000003,-20.000004,486.0,597,0.30664755859375,False,REGULAR,USD,2026-07-10,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260710P00669000,2026-07-02 17:31:09+00:00,669.0,0.08,0.05,0.06,-0.010000005,-11.111116,94.0,142,0.309577216796875,False,REGULAR,USD,2026-07-10,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260710P00670000,2026-07-02 19:32:35+00:00,670.0,0.08,0.05,0.06,-0.020000003,-20.000004,198.0,4114,0.305671005859375,False,REGULAR,USD,2026-07-10,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260710P00671000,2026-07-02 15:22:02+00:00,671.0,0.1,0.05,0.06,0.009999998,11.111108,7.0,219,0.301764794921875,False,REGULAR,USD,2026-07-10,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260710P00672000,2026-07-02 17:59:56+00:00,672.0,0.09,0.05,0.06,-0.08,-47.058823,59.0,134,0.2978585839843749,False,REGULAR,USD,2026-07-10,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260710P00673000,2026-07-02 14:18:16+00:00,673.0,0.09,0.05,0.06,0.0,0.0,87.0,669,0.29395237304687494,False,REGULAR,USD,2026-07-10,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260710P00674000,2026-07-02 17:20:24+00:00,674.0,0.09,0.05,0.06,-0.049999997,-35.714283,138.0,250,0.29004616210937495,False,REGULAR,USD,2026-07-10,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260710P00675000,2026-07-02 19:54:26+00:00,675.0,0.06,0.05,0.06,-0.040000003,-40.000004,144.0,7244,0.28613995117187496,False,REGULAR,USD,2026-07-10,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260710P00676000,2026-07-02 19:54:25+00:00,676.0,0.06,0.05,0.06,-0.040000003,-40.000004,132.0,300,0.282233740234375,False,REGULAR,USD,2026-07-10,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260710P00677000,2026-07-02 19:55:49+00:00,677.0,0.06,0.05,0.06,-0.06999999,-53.84615,28.0,371,0.27930408203124996,False,REGULAR,USD,2026-07-10,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260710P00678000,2026-07-02 17:49:48+00:00,678.0,0.12,0.06,0.07,0.019999996,19.999996,12.0,362,0.2802806347656249,False,REGULAR,USD,2026-07-10,put,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260710P00679000,2026-07-02 19:10:09+00:00,679.0,0.1,0.06,0.07,-0.46,-82.14286,5.0,425,0.27637442382812494,False,REGULAR,USD,2026-07-10,put,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260710P00680000,2026-07-02 19:57:40+00:00,680.0,0.06,0.06,0.07,-0.06,-50.0,209.0,8606,0.27246821289062495,False,REGULAR,USD,2026-07-10,put,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260710P00681000,2026-07-02 16:25:21+00:00,681.0,0.1,0.06,0.07,-0.009999998,-9.090907,1.0,778,0.26856200195312496,False,REGULAR,USD,2026-07-10,put,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260710P00682000,2026-07-02 18:15:51+00:00,682.0,0.11,0.06,0.07,-0.019999996,-15.384613,14.0,572,0.264655791015625,False,REGULAR,USD,2026-07-10,put,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260710P00683000,2026-07-02 14:49:15+00:00,683.0,0.12,0.07,0.08,0.009999998,9.090907,203.0,185,0.264655791015625,False,REGULAR,USD,2026-07-10,put,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260710P00684000,2026-07-01 20:14:50+00:00,684.0,0.11,0.07,0.08,-0.030000001,-21.428572,4.0,423,0.260749580078125,False,REGULAR,USD,2026-07-10,put,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260710P00685000,2026-07-02 20:00:32+00:00,685.0,0.07,0.07,0.08,-0.059999995,-46.153843,1779.0,1658,0.256843369140625,False,REGULAR,USD,2026-07-10,put,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260710P00686000,2026-07-02 20:01:07+00:00,686.0,0.07,0.07,0.08,-0.080000006,-53.333336,173.0,238,0.252937158203125,False,REGULAR,USD,2026-07-10,put,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260710P00687000,2026-07-02 20:06:24+00:00,687.0,0.09,0.07,0.08,-0.03999999,-30.769226,334.0,404,0.249030947265625,False,REGULAR,USD,2026-07-10,put,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260710P00688000,2026-07-02 18:23:41+00:00,688.0,0.13,0.08,0.09,-0.02000001,-13.33334,249.0,152,0.249030947265625,False,REGULAR,USD,2026-07-10,put,0.08499999999999999,2026-07-04,0.01,0.1176470588,744.7800293,0.01010365437
SPY260710P00689000,2026-07-02 19:49:03+00:00,689.0,0.1,0.08,0.09,-0.050000004,-33.333336,124.0,672,0.245124736328125,False,REGULAR,USD,2026-07-10,put,0.08499999999999999,2026-07-04,0.01,0.1176470588,744.7800293,0.01010365437
SPY260710P00690000,2026-07-02 20:14:12+00:00,690.0,0.09,0.08,0.09,-0.060000002,-40.0,611.0,6444,0.24073024902343748,False,REGULAR,USD,2026-07-10,put,0.08499999999999999,2026-07-04,0.01,0.1176470588,744.7800293,0.01010365437
SPY260710P00691000,2026-07-02 19:10:09+00:00,691.0,0.15,0.09,0.1,0.010000005,7.1428614,26.0,583,0.24024197265624997,False,REGULAR,USD,2026-07-10,put,0.095,2026-07-04,0.01,0.1052631579,744.7800293,0.01010365437
SPY260710P00692000,2026-07-02 17:45:27+00:00,692.0,0.17,0.09,0.1,0.019999996,13.333329,49.0,345,0.23633576171874998,False,REGULAR,USD,2026-07-10,put,0.095,2026-07-04,0.01,0.1052631579,744.7800293,0.01010365437
SPY260710P00693000,2026-07-02 19:22:45+00:00,693.0,0.18,0.09,0.1,0.030000001,20.0,281.0,698,0.23194127441406248,False,REGULAR,USD,2026-07-10,put,0.095,2026-07-04,0.01,0.1052631579,744.7800293,0.01010365437
SPY260710P00694000,2026-07-02 19:39:31+00:00,694.0,0.14,0.1,0.11,-0.030000001,-17.647058,116.0,215,0.2309647216796875,False,REGULAR,USD,2026-07-10,put,0.10500000000000001,2026-07-04,0.01,0.09523809524,744.7800293,0.01010365437
SPY260710P00695000,2026-07-02 20:14:40+00:00,695.0,0.1,0.1,0.11,-0.080000006,-44.444447,268.0,4158,0.22705851074218747,False,REGULAR,USD,2026-07-10,put,0.10500000000000001,2026-07-04,0.01,0.09523809524,744.7800293,0.01010365437
SPY260710P00696000,2026-07-02 19:02:19+00:00,696.0,0.16,0.1,0.11,-0.010000005,-5.882356,298.0,863,0.22266402343749997,False,REGULAR,USD,2026-07-10,put,0.10500000000000001,2026-07-04,0.01,0.09523809524,744.7800293,0.01010365437
SPY260710P00697000,2026-07-02 19:10:09+00:00,697.0,0.19,0.11,0.12,-0.019999996,-9.523808,159.0,133,0.2211991943359375,False,REGULAR,USD,2026-07-10,put,0.11499999999999999,2026-07-04,0.01,0.08695652174,744.7800293,0.01010365437
SPY260710P00698000,2026-07-02 19:53:53+00:00,698.0,0.13,0.11,0.12,-0.060000002,-31.578949,20.0,655,0.2172929833984375,False,REGULAR,USD,2026-07-10,put,0.11499999999999999,2026-07-04,0.01,0.08695652174,744.7800293,0.01010365437
SPY260710P00699000,2026-07-02 19:39:31+00:00,699.0,0.18,0.12,0.13,-0.00999999,-5.263153,58.0,614,0.2153398779296875,False,REGULAR,USD,2026-07-10,put,0.125,2026-07-04,0.01,0.08,744.7800293,0.01010365437
SPY260710P00700000,2026-07-02 20:12:42+00:00,700.0,0.13,0.13,0.14,-0.10000001,-43.478264,1672.0,17721,0.213875048828125,False,REGULAR,USD,2026-07-10,put,0.135,2026-07-04,0.01,0.07407407407,744.7800293,0.01010365437
SPY260710P00701000,2026-07-02 20:08:53+00:00,701.0,0.14,0.13,0.14,-0.099999994,-41.666664,56.0,699,0.20948056152343747,False,REGULAR,USD,2026-07-10,put,0.135,2026-07-04,0.01,0.07407407407,744.7800293,0.01010365437
SPY260710P00702000,2026-07-02 20:12:40+00:00,702.0,0.16,0.14,0.15,-0.110000014,-40.74074,408.0,652,0.20752745605468748,False,REGULAR,USD,2026-07-10,put,0.14500000000000002,2026-07-04,0.01,0.06896551724,744.7800293,0.01010365437
SPY260710P00703000,2026-07-02 19:49:28+00:00,703.0,0.19,0.15,0.16,-0.030000001,-13.636364,56.0,733,0.20508607421874997,False,REGULAR,USD,2026-07-10,put,0.155,2026-07-04,0.01,0.06451612903,744.7800293,0.01010365437
SPY260710P00704000,2026-07-02 20:12:10+00:00,704.0,0.17,0.16,0.17,-0.060000002,-26.086956,388.0,1107,0.20264469238281246,False,REGULAR,USD,2026-07-10,put,0.165,2026-07-04,0.01,0.06060606061,744.7800293,0.01010365437
SPY260710P00705000,2026-07-02 20:05:00+00:00,705.0,0.18,0.17,0.18,-0.120000005,-40.0,2367.0,4659,0.20020331054687499,False,REGULAR,USD,2026-07-10,put,0.175,2026-07-04,0.01,0.05714285714,744.7800293,0.01010365437
SPY260710P00706000,2026-07-02 20:02:51+00:00,706.0,0.19,0.18,0.19,-0.120000005,-38.70968,521.0,646,0.19751779052734375,False,REGULAR,USD,2026-07-10,put,0.185,2026-07-04,0.01,0.05405405405,744.7800293,0.01010365437
SPY260710P00707000,2026-07-02 20:13:38+00:00,707.0,0.19,0.19,0.2,-0.13,-40.625,1040.0,437,0.1948322705078125,False,REGULAR,USD,2026-07-10,put,0.195,2026-07-04,0.01,0.05128205128,744.7800293,0.01010365437
SPY260710P00708000,2026-07-02 19:02:19+00:00,708.0,0.24,0.2,0.21,-0.10000001,-29.411766,760.0,1057,0.19190261230468753,False,REGULAR,USD,2026-07-10,put,0.20500000000000002,2026-07-04,0.01,0.0487804878,744.7800293,0.01010365437
SPY260710P00709000,2026-07-02 18:14:34+00:00,709.0,0.19,0.21,0.22,-0.16,-45.714287,226.0,1102,0.1889729541015625,False,REGULAR,USD,2026-07-10,put,0.215,2026-07-04,0.01,0.04651162791,744.7800293,0.01010365437
SPY260710P00710000,2026-07-02 20:14:37+00:00,710.0,0.24,0.23,0.24,-0.14,-36.842106,12997.0,4879,0.18726398681640627,False,REGULAR,USD,2026-07-10,put,0.235,2026-07-04,0.01,0.04255319149,744.7800293,0.01010365437
SPY260710P00711000,2026-07-02 19:49:08+00:00,711.0,0.31,0.24,0.26,-0.060000002,-16.216217,223.0,987,0.18531088134765622,False,REGULAR,USD,2026-07-10,put,0.25,2026-07-04,0.02,0.08,744.7800293,0.01010365437
SPY260710P00712000,2026-07-02 19:54:48+00:00,712.0,0.29,0.26,0.28,-0.110000014,-27.500004,342.0,639,0.18311363769531247,False,REGULAR,USD,2026-07-10,put,0.27,2026-07-04,0.02,0.07407407407,744.7800293,0.01010365437
SPY260710P00713000,2026-07-02 20:06:29+00:00,713.0,0.31,0.28,0.3,-0.120000005,-27.906979,441.0,688,0.180672255859375,False,REGULAR,USD,2026-07-10,put,0.29000000000000004,2026-07-04,0.02,0.06896551724,744.7800293,0.01010365437
SPY260710P00714000,2026-07-02 20:05:28+00:00,714.0,0.36,0.31,0.32,-0.059999973,-14.285707,557.0,854,0.17810880493164064,False,REGULAR,USD,2026-07-10,put,0.315,2026-07-04,0.01,0.03174603175,744.7800293,0.01010365437
SPY260710P00715000,2026-07-02 20:10:59+00:00,715.0,0.35,0.33,0.34,-0.17999998,-33.96226,2493.0,4256,0.1753012158203125,False,REGULAR,USD,2026-07-10,put,0.335,2026-07-04,0.01,0.02985074627,744.7800293,0.01010365437
SPY260710P00716000,2026-07-02 20:13:44+00:00,716.0,0.37,0.36,0.37,-0.13,-26.0,1022.0,844,0.1733481103515625,False,REGULAR,USD,2026-07-10,put,0.365,2026-07-04,0.01,0.02739726027,744.7800293,0.01010365437
SPY260710P00717000,2026-07-02 20:13:44+00:00,717.0,0.4,0.39,0.4,-0.21000001,-34.42623,727.0,963,0.17127293579101563,False,REGULAR,USD,2026-07-10,put,0.395,2026-07-04,0.01,0.0253164557,744.7800293,0.01010365437
SPY260710P00718000,2026-07-02 20:14:11+00:00,718.0,0.42,0.42,0.44,-0.20000002,-32.258068,1263.0,1107,0.16968603759765627,False,REGULAR,USD,2026-07-10,put,0.43,2026-07-04,0.02,0.04651162791,744.7800293,0.01010365437
SPY260710P00719000,2026-07-02 20:14:31+00:00,719.0,0.47,0.46,0.47,-0.21000001,-30.882353,2242.0,1842,0.16700051757812504,False,REGULAR,USD,2026-07-10,put,0.46499999999999997,2026-07-04,0.01,0.02150537634,744.7800293,0.01010365437
SPY260710P00720000,2026-07-02 20:14:40+00:00,720.0,0.51,0.5,0.51,-0.22000003,-30.13699,9158.0,8929,0.16480327392578126,False,REGULAR,USD,2026-07-10,put,0.505,2026-07-04,0.01,0.0198019802,744.7800293,0.01010365437
SPY260710P00721000,2026-07-02 20:13:44+00:00,721.0,0.56,0.54,0.56,-0.21999997,-28.205126,867.0,2057,0.16309430664062502,False,REGULAR,USD,2026-07-10,put,0.55,2026-07-04,0.02,0.03636363636,744.7800293,0.01010365437
SPY260710P00722000,2026-07-02 20:14:53+00:00,722.0,0.6,0.59,0.61,-0.26,-30.232557,933.0,1495,0.161141201171875,False,REGULAR,USD,2026-07-10,put,0.6,2026-07-04,0.02,0.03333333333,744.7800293,0.01010365437
SPY260710P00723000,2026-07-02 20:13:44+00:00,723.0,0.66,0.64,0.66,-0.25,-27.472527,1417.0,1252,0.1588218884277344,False,REGULAR,USD,2026-07-10,put,0.65,2026-07-04,0.02,0.03076923077,744.7800293,0.01010365437
SPY260710P00724000,2026-07-02 20:13:44+00:00,724.0,0.72,0.7,0.72,-0.26,-26.530611,19013.0,4220,0.15674671386718753,False,REGULAR,USD,2026-07-10,put,0.71,2026-07-04,0.02,0.02816901408,744.7800293,0.01010365437
SPY260710P00725000,2026-07-02 20:14:59+00:00,725.0,0.77,0.77,0.78,-0.28999996,-27.358488,4645.0,5863,0.1544274011230469,False,REGULAR,USD,2026-07-10,put,0.775,2026-07-04,0.01,0.01290322581,744.7800293,0.01010365437
SPY260710P00726000,2026-07-02 20:13:44+00:00,726.0,0.86,0.84,0.85,-0.26,-23.214285,1142.0,2318,0.15223015747070315,False,REGULAR,USD,2026-07-10,put,0.845,2026-07-04,0.01,0.01183431953,744.7800293,0.01010365437
